sid,isb,search,title,dizhi,lng,lat,name,district,fLng,fLat,followerCount,_id,fAddress
,,,,,,,佘山院子东园,松江,121.145231,31.031148,102,601943917e3a052fd4975ab9,崇南公路499号
,,,,,,,文化街76-78号,嘉定,121.2216762298,31.268535096473,,601943f87e3a052fd4975bea,文化街76-78号
,,,,,,,莱英北郡(别墅),嘉定,121.2183685,31.28398051,144,6019445b7e3a052fd4975cf2,玉麦路388弄
,,,,,,,路劲佘山院子,松江,121.145267,31.030899,106,601943927e3a052fd4975abb,松江松江崇南公路599弄
,,,,,,,新源路55弄9号,嘉定,121.16528279043,31.295372939186,,601943f97e3a052fd4975bec,新源路55弄9号
,,,,,,,万立城(商业类),嘉定,121.1817059,31.29062375,145,6019445d7e3a052fd4975cf4,"安谐南路185弄, 安悦路92弄, 进明渡路212弄, 安谐南路199号, 安谐南路177号, 安谐南路171号, 安谐南路173号, 安谐南路155号, 安谐南路175号, 安谐南路197号, 安谐南路205号, 安谐南路195号, 安谐南路201号, 安驰路163号, 安驰路171号, 安驰路195号, 安驰路185号, 安驰路189号, 安驰路191号, 安驰路193号, 安驰路175号, 安驰路177号, 安驰路201号, 安驰路173号, 安驰路167号, 安驰路187号, 安驰路197号, 安驰路169号, 安驰路165号, 进明渡路178号, 进明渡路172号, 进明渡路192号, 进明渡路190号, 进明渡路170号, 进明渡路174号, 进明渡路186号, 进明渡路168号, 进明渡路184号, 进明渡路188号, 进明渡路182号, 进明渡路166号, 进明渡路176号, 进明渡路180号, 安驰路249号, 安驰路237号, 安驰路229号, 安驰路239号, 安驰路265号, 安驰路259号, 安驰路251号, 安驰路245号, 安驰路231号, 安驰路235号, 安驰路253号, 安驰路225号, 安驰路241号, 安驰路233号, 安驰路255号, 进明渡路238号, 进明渡路248号, 进明渡路254号, 进明渡路250号, 进明渡路252号, 进明渡路218号, 进明渡路246号, 进明渡路240号, 进明渡路236号, 进明渡路260号, 进明渡路242号, 进明渡路226号, 进明渡路244号, 进明渡路228号, 安悦路78号, 安悦路82号, 安悦路104号, 安悦路86号, 安悦路106号, 安悦路100号, 安悦路88号, 安悦路98号, 安悦路102号, 安悦路96号"
,,,,,,,新站路492、494号,松江,121.318445,31.065204,,601943957e3a052fd4975abe,新站路492、494号
,,,,,,,方陆路88号,嘉定,121.23462853411,31.32035875397,,601943fb7e3a052fd4975bef,方陆路88号
,,,,,,,莱茵郡,嘉定,121.2226923,31.28296146,154,6019445e7e3a052fd4975cf7,玉麦路399弄
,,,,,,,曹安公路2078弄3号,嘉定,121.23741471966,31.281110711538,,601943fc7e3a052fd4975bf3,曹安公路2078弄3号
,,,,,,,新站路478弄,松江,121.318443,31.065338,,601943957e3a052fd4975ac0,新站路478弄
OJETEZ6QBE,万科安亭新镇伯恩风情,万科安亭新镇伯恩风情,[嘉定] 万科安亭新镇伯恩风情,安智路2078弄,121.176751,31.268426,安亭新镇波恩风情,嘉定,121.183266,31.272408,157,601944607e3a052fd4975cfc,安智路2078弄
,,,,,,,曹安公路2078弄1号,嘉定,121.23741471966,31.281110711538,,601943fd7e3a052fd4975bf7,曹安公路2078弄1号
,,,,,,,新站路480、482、484、486号,松江,121.318457,31.065462,,601943967e3a052fd4975ac2,新站路480、482、484、486号
,,,,,,,古北萃庭(公寓),嘉定,121.169564,31.325374,161,601944627e3a052fd4975d01,"彤闻路77弄, 彤闻路199弄"
,,,,,,,曹安公路2078弄2号,嘉定,121.23741471966,31.281110711538,,601943fd7e3a052fd4975bf9,曹安公路2078弄2号
,,,,,,,新站路488.490号,松江,121.318469,31.06512,,601943967e3a052fd4975ac5,新站路488.490号
,,,,,,,秦安路987号,嘉定,121.161545,31.295677,,601943fd7e3a052fd4975bfd,秦安路987号
JMWGGCOKMY,安亭瑞仕华庭别墅,安亭瑞仕华庭别墅,[嘉定] 安亭瑞仕华庭别墅,"安拓路155弄,安研路66弄,博园路6688号",121.191885,31.276009,安亭瑞仕华庭(别墅),嘉定,121.198843,31.282426,175,601944647e3a052fd4975d04,安研路66弄
,,,,,,,哈勃化学,松江,121.29544,31.042,,601943997e3a052fd4975acb,曹农路300号
D9NFYGDWAV,沁富佳苑,沁富佳苑,[嘉定] 沁富佳苑,新源路1288弄,121.153954,31.308805,沁富佳苑,嘉定,121.159979,31.314983,177,601944657e3a052fd4975d07,新源路1288弄
,,,,,,,新黄路58号,嘉定,121.2207075,31.2721441,,601944007e3a052fd4975c00,新黄路58号
,,,,,,,长兴东路1310号,松江,121.294122,31.088704,,601943997e3a052fd4975acf,长兴东路1310号
ZQQBN2KJJT,安亭瑞仕锦庭,安亭瑞仕锦庭,[嘉定] 安亭瑞仕锦庭,安研路67弄,121.186024,31.275755,安亭瑞仕锦庭,嘉定,121.20253017052,31.288851744116,182,601944657e3a052fd4975d09,安研路67弄
,,,,,,,莱英郡城(写字楼),嘉定,121.2188739,31.27851584,,601944017e3a052fd4975c03,绿苑路488号
,,,,,,,新南街551号,松江,121.317331439,31.0682994919,,6019439a7e3a052fd4975ad1,新南街551号
5JNAIJEAHD,澳丽映象嘉园,澳丽映象嘉园,[嘉定] 澳丽映象嘉园,新源路1025弄,121.149885,31.304755,澳丽映象,嘉定,121.1580786,31.31069096,192,601944697e3a052fd4975d0e,新源路1025弄
,,,,,,,劳动街2号(黄渡镇),嘉定,121.220818,31.271351,1,601944017e3a052fd4975c05,劳动街2号
,,,,,,,新南街250弄97号,松江,121.32521,31.068211,,6019439a7e3a052fd4975ad3,新南街250弄97号
,,,,,,,金桂一村,嘉定,121.173023,31.292701,194,6019446b7e3a052fd4975d12,金桂一村
,,,,,,,绿地壹号街,嘉定,121.165327,31.284373,1,601944017e3a052fd4975c07,博园路8069号
,,,,,,,新南街334号,松江,121.32241312543,31.068301902719,,6019439b7e3a052fd4975ad6,新南街334号
,,,,,,,嘉唐公路2570弄,嘉定,121.248602,31.467292,2,6019446d7e3a052fd4975d17,嘉唐公路2570弄
,,,,,,,新南街147弄1号,松江,121.32593066613,31.067489560918,,6019439d7e3a052fd4975ad9,新南街147弄1号
,,,,,,,墨玉路406号,嘉定,121.16929842986,31.306881521844,,601944027e3a052fd4975c09,墨玉路406号
JBBMDKIOMW,锦洋华园,锦洋华园,[嘉定] 锦洋华园,嘉行公路3217号,121.239281,31.463887,锦洋华园,嘉定,121.2458315,31.46978189,19,6019446f7e3a052fd4975d1a,嘉行公路3217弄
,,,,,,,新北街242弄,松江,121.325971,31.069749,,6019439e7e3a052fd4975adb,新北街242弄
,,,,,,,新黄路7号,嘉定,121.223253,31.273389,1,601944047e3a052fd4975c0b,新黄路7号
,,,,,,,科技创业中心,松江,121.324548,31.045794,,6019439e7e3a052fd4975add,新飞路1500弄
HN4S9XWLBL,华亭佳苑,华亭佳苑,[嘉定] 华亭佳苑,华旺路888弄,121.284582,31.475383,华亭佳苑,嘉定,121.2910548,31.47965575,132,6019446f7e3a052fd4975d1c,华旺路888弄
,,,,,,,昌吉路224号,嘉定,121.16614,31.300967,1,601944057e3a052fd4975c0e,昌吉路224号
,,,,,,,隆和国际商务园区,松江,121.267375,31.03448,,6019439f7e3a052fd4975adf,松卫北路313弄
WY8YAAXXYN,绿洲华亭茗苑,绿洲华亭茗苑,[嘉定] 绿洲华亭茗苑,永新北路与纬一路交汇处西北角,121.243025,31.46594,绿洲华亭茗苑,嘉定,121.250828,31.471502,20,601944707e3a052fd4975d1e,高竹路501弄
,,,,,,,昌吉路244号,嘉定,121.164016,31.301154,1,601944057e3a052fd4975c10,昌吉路244号
,,,,,,,香家弄18号,松江,121.291299,31.010027,1,601943a17e3a052fd4975ae2,香家弄18号
YVKVDJOZM2,金鼎香樟苑东区,金鼎香樟苑东区,[嘉定] 金鼎香樟苑东区,金鼎路2388弄,121.362863,31.259266,金鼎香樟苑(东区),嘉定,121.369402,31.265083,214,601944747e3a052fd4975d23,金鼎路2388弄
,,,,,,,昌吉路230号,嘉定,121.165383,31.301225,1,601944057e3a052fd4975c14,昌吉路230号
EY9NYBAX8K,绿地新丰苑,绿地新丰苑,[嘉定] 绿地新丰苑,丰庄西路460弄,121.355809,31.245829,绿地新丰苑,嘉定,121.3621803,31.25180727,231,601944747e3a052fd4975d27,丰庄西路460弄
,,,,,,,新中大厦,松江,121.3191137,31.05999153,1,601943a17e3a052fd4975ae6,新镇街999弄
GUJHWEKUUS,桂园别墅北区,桂园别墅北区,[嘉定] 桂园别墅北区,翔方公路600弄,121.252223,31.308896,桂圆别墅,嘉定,121.2589474,31.31391299,1,601944087e3a052fd4975c1a,翔方路650弄
,,,,,,,金沙江路2892号,嘉定,121.365335,31.247787,,601944787e3a052fd4975d2c,金沙江路2892号
,,,,,,,宏方发展中心,松江,121.3357185,31.05438642,1,601943a27e3a052fd4975ae8,申港路1899弄
,,,,,,,嘉正国际,嘉定,121.1693171,31.29599308,1,601944097e3a052fd4975c21,墨玉路28号
,,,,,,,丰庄北路415号,嘉定,121.372841,31.255323,,601944787e3a052fd4975d2f,丰庄北路415号
,,,,,,,新中街路62弄,松江,121.3202549,31.06968407,1,601943a27e3a052fd4975aec,新中街路62弄
,,,,,,,安亭大众创意园,嘉定,121.1782328,31.30167854,1,601944097e3a052fd4975c23,昌吉路156弄
,,,,,,,嘉定区曹安公路1611号,嘉定,121.37444,31.257087,,6019447a7e3a052fd4975d31,嘉定区曹安公路1611号
,,,,,,,安礼路258弄21号,嘉定,121.17630184509,31.275323910906,2,6019440a7e3a052fd4975c25,安礼路258弄21号
,,,,,,,车泾路279号,松江,121.3165887,31.02760024,1,601943a57e3a052fd4975af0,车墩车泾路279号
,,,,,,,定边路72号,嘉定,121.370394,31.261319,,6019447a7e3a052fd4975d33,定边路72号
,,,,,,,新黄路15号,嘉定,121.223277,31.272983,2,6019440b7e3a052fd4975c28,新黄路15号
,,,,,,,莘砖公路518号,松江,121.3256097,31.09907253,1,601943a57e3a052fd4975af3,莘砖公路518号
,,,,,,,双河路460号,嘉定,121.38476432942,31.264667660033,,6019447d7e3a052fd4975d36,双河路460号
,,,,,,,民丰路818号,嘉定,121.16362600067,31.311979016518,2,6019440d7e3a052fd4975c2a,民丰路818号
,,,,,,,联阳路12弄,松江,121.29136924932,31.030428887886,1,601943a57e3a052fd4975af5,联阳路12弄87号306室
,,,,,,,金沙江路2890弄6号,嘉定,121.36688111485,31.247387701562,,6019447e7e3a052fd4975d3a,金沙江路2890弄6号
,,,,,,,黄渡新天地,嘉定,121.2240282,31.27128858,2,6019440d7e3a052fd4975c2c,绿苑南路18弄
,,,,,,,同福祥湾,松江,121.269315,31.020137,2,601943a67e3a052fd4975af7,松卫北路荣乐东路
,,,,,,,曹安路1685号,嘉定,121.37225665677,31.257555484442,,6019447f7e3a052fd4975d3e,曹安路1685号
,,,,,,,嘉安公路3333弄,嘉定,121.1940068,31.33849211,2,6019440e7e3a052fd4975c2f,嘉安公路3333弄
IBMRLQLZDH,海欣北区,海欣北区,[松江] 海欣北区,长兴路652弄,121.266517,31.081556,海欣北区,松江,121.273074,31.087242,6,601943a97e3a052fd4975afa,长兴路652弄
,,,,,,,曹安路1611号,嘉定,121.37445194386,31.257082631018,,601944817e3a052fd4975d43,曹安路1611号
,,,,,,,厂房嘉定区,嘉定,121.237139,31.281944,2,601944107e3a052fd4975c33,",地址详情见栋座"
DAI0HULDWU,白杨小区,白杨小区,[浦东] 白杨小区,"白杨路1155弄,白杨路1065弄",121.559565,31.192994,白洋小区,松江,121.3243605,31.06408912,6,601943a97e3a052fd4975afc,新站路201弄
,,,,,,,曹安路1600号,嘉定,121.37494155845,31.259107257971,,601944827e3a052fd4975d45,曹安路1600号
DONPDBKDYJ,绿园一村,绿园一村,[长宁] 绿园一村,淞虹路685弄,121.359746,31.212905,绿苑一邨,嘉定,121.220087,31.27554489,3,601944117e3a052fd4975c39,绿苑路177弄
,,,,,,,泾东一村(松江),松江,121.278866,31.088501,8,601943aa7e3a052fd4975aff,泾东一村
,,,,,,,曹安公路1877号,嘉定,121.3666984,31.25986197,,601944837e3a052fd4975d48,曹安公路1877号
UZPCZRUQ3L,红湖小区,红湖小区,[嘉定] 红湖小区,和静路1188弄,121.159656,31.301777,红湖小区,嘉定,121.1658149,31.30723226,3,601944117e3a052fd4975c3b,和静路1188弄
DYAZRP5E2F,海茂公寓,海茂公寓,[松江] 海茂公寓,长兴路,121.269406,31.080197,海茂公寓,松江,121.276597,31.086006,10,601943ac7e3a052fd4975b04,同乐路77弄
,,,,,,,曹安国际汽配城,嘉定,121.367387,31.259156,,601944867e3a052fd4975d4a,曹安公路1833号
CTB8QOAGNS,莱英国际,莱英国际,[嘉定] 莱英国际,绿苑路488号,121.211735,31.277363,莱英国际,嘉定,121.2175552,31.28224404,5,601944117e3a052fd4975c3d,绿苑路448号
E3XOOI4URI,海利苑,海利苑,[松江] 海利苑,洞莘路317弄,121.268443,31.083161,海利苑,松江,121.275158,31.089117,12,601943ad7e3a052fd4975b09,洞莘路317弄
,,,,,,,上海东方汽配城,嘉定,121.3698299,31.26081607,,601944867e3a052fd4975d4d,定边路35号
6FAH7ED22X,海欣南区,海欣南区,[松江] 海欣南区,长兴路70号,121.266214,31.080872,海欣南区,松江,121.2720224,31.08657388,14,601943ad7e3a052fd4975b0b,长兴路709弄
DVNJZ260D0,联民花园,联民花园,[嘉定] 联民花园,"联西路58弄,博园路2888号",121.2483,31.266278,联民花园,嘉定,121.2560467,31.26877621,5,601944137e3a052fd4975c40,联西路58弄
,,,,,,,新郁路822号,嘉定,121.3693287,31.2579452,,601944877e3a052fd4975d4f,新郁路822号
,,,,,,,新南街560弄,松江,121.3169027,31.06871573,19,601943ae7e3a052fd4975b0d,新南街560弄
,,,,,,,新黄路62号,嘉定,121.22061498551,31.272216146055,7,601944147e3a052fd4975c42,新黄路62号
CUKA9LDFYX,九新小区,九新小区,[松江] 九新小区,九新公路2600弄,121.309297,31.064424,九新小区,松江,121.315239,31.070733,19,601943b07e3a052fd4975b10,九新公路2600弄
,,,,,,,利富商都,嘉定,121.373819,31.257439,,6019448a7e3a052fd4975d57,曹安公路1611号
,,,,,,,欧韵艺墅(别墅),嘉定,121.1603786,31.30566615,7,601944157e3a052fd4975c45,新源路788弄
,,,,,,,官厅路39号,松江,121.334827,30.955165,,601943b17e3a052fd4975b13,官厅路39号
,,,,,,,光复西路333号,嘉定,121.380837,31.263602,1,6019448b7e3a052fd4975d5a,光复西路333号
,,,,,,,万科天籁湖畔,嘉定,121.1829656218,31.270159317763,7,601944167e3a052fd4975c47,上海市嘉定区南安德路868弄1-121号
,,,,,,,镇南路7号,松江,121.28397755394,30.932882567049,,601943b17e3a052fd4975b15,镇南路7号
,,,,,,,轻纺市场,嘉定,121.3724142,31.25929464,1,6019448c7e3a052fd4975d5c,曹安公路1618号
,,,,,,,新黄路50号,嘉定,121.22137332364,31.272566886692,7,601944167e3a052fd4975c49,新黄路50号
,,,,,,,世纪花苑(松江),松江,121.324298,30.950439,,601943b27e3a052fd4975b17,政府路88号
,,,,,,,曹安公路1685号,嘉定,121.3729986,31.25808589,1,6019448f7e3a052fd4975d5f,曹安公路1685号
90TQML6CP2,新汇绿苑二村,新汇绿苑二村,[闵行] 新汇绿苑二村,汇臻路980弄,121.525535,31.023925,绿苑二邨,嘉定,121.2212651,31.27443704,11,601944197e3a052fd4975c4c,绿苑路82弄
,,,,,,,兴业公寓(松江),松江,121.301686,30.941682,,601943b47e3a052fd4975b1a,叶繁路186弄
,,,,,,,威隆大厦,嘉定,121.3709302,31.25958277,3,6019448f7e3a052fd4975d61,曹安公路1718号
,,,,,,,绿苑支路66弄,嘉定,121.22092425593,31.274590429132,13,601944197e3a052fd4975c4e,绿苑支路66弄
,,,,,,,车亭公路1098弄,松江,121.3232198,30.96080028,,601943b57e3a052fd4975b1c,车亭公路1098弄
,,,,,,,曹安国际商城,嘉定,121.3676295,31.25960115,3,601944907e3a052fd4975d64,曹安公路1833-1899号
,,,,,,,嘉鑫国际,嘉定,121.2387417,31.31635491,13,601944197e3a052fd4975c52,泰云路255弄
,,,,,,,政府路628号,松江,121.311331,30.947416,1,601943b57e3a052fd4975b1e,政府路628号
,,,,,,,真新商务楼,嘉定,121.37847,31.25975524,3,601944937e3a052fd4975d6a,祁连山南路2199号
0NRWJH0YAW,沁园别墅北区,沁园别墅北区,[嘉定] 沁园别墅北区,翔方公路150弄,121.260529,31.309331,沁园别墅,嘉定,121.264675,31.312713,14,6019441a7e3a052fd4975c55,翔方公路150弄
,,,,,,,兆地商务金座,嘉定,121.3701612,31.25760811,4,601944937e3a052fd4975d6e,新郁路846弄
,,,,,,,官厅路6号,松江,121.3348049,30.95474232,1,601943b57e3a052fd4975b22,官厅路6号
,,,,,,,欧韵艺墅(公寓),嘉定,121.1603786,31.30566615,14,6019441b7e3a052fd4975c5a,新源路788弄
F2RNSRFH9B,真新新村嘉德坊,真新新村嘉德坊,[嘉定] 真新新村嘉德坊,铜川路2225弄,121.377739,31.253329,真新新村嘉德坊,嘉定,121.38441891478,31.259869590291,5,601944957e3a052fd4975d70,铜川路2225弄
,,,,,,,叶榭世纪花苑,松江,121.319208,30.949582,9,601943b87e3a052fd4975b28,政府路201弄
KHBIBMRLQX,花中苑,花中苑,[嘉定] 花中苑,方中路77弄,121.217187,31.319962,花中苑,嘉定,121.2232805,31.32650116,17,6019441d7e3a052fd4975c5d,方中路77弄
,,,,,,,丰庄小区,嘉定,121.3744363,31.25659921,7,601944987e3a052fd4975d74,丰庄路550弄
,,,,,,,叶政路451弄39号,松江,121.3251815,30.94806897,2,601943b97e3a052fd4975b2b,叶政路451弄39号
VG3INBOELG,方宝佳苑,方宝佳苑,[嘉定] 方宝佳苑,泰富路254号,121.21995,31.319095,方宝佳苑,嘉定,121.170789,31.295877,19,6019441d7e3a052fd4975c5f,泰富路280弄
,,,,,,,福瑞大厦,嘉定,121.377713,31.256815,14,601944987e3a052fd4975d76,曹安公路1509号
,,,,,,,东方巴黎城,松江,121.34090922007,30.930376397333,10,601943b97e3a052fd4975b2d,"南湾路119弄, 南湾路东方巴黎城"
,,,,,,,路劲上海派＋,嘉定,121.203893,31.299135,21,6019441e7e3a052fd4975c61,昌吉东路路劲上海派＋
OMQ83CWUSS,新黄路11弄小区,新黄路11弄小区,[嘉定] 新黄路11弄小区,新黄路11弄,121.216796,31.266707,新黄路11弄,嘉定,121.2230746,31.27326119,20,6019441f7e3a052fd4975c64,新黄路11弄
NDXCCF4LTJ,轻纺公寓,轻纺公寓,[嘉定] 轻纺公寓,曹安公路1588弄,121.369826,31.253504,轻纺公寓,嘉定,121.376444,31.259225,15,601944997e3a052fd4975d78,"曹安路1588弄, （曹安公路1588弄）"
DDNIZAYRA9,南姚小区,南姚小区,[松江] 南姚小区,联营路88弄,121.313054,31.017691,南姚小区,松江,121.319294,31.024085,23,601943ba7e3a052fd4975b2f,联营路88弄
,,,,,,,嘉实上城名都(别墅),嘉定,121.2268456,31.29349995,22,601944217e3a052fd4975c66,嘉松北路6130弄
I2GUW0DMDZ,小金元,小金元,[嘉定] 小金元,梅川路1493弄,121.374025,31.246903,小金元,嘉定,121.380635,31.252714,24,6019449c7e3a052fd4975d7e,梅川路1493弄1-17号
2JKESRYEQN,新源人家,新源人家,[松江] 新源人家,叶校路355弄,121.313321,30.936539,新源人家,松江,121.319239,30.943084,109,601943ba7e3a052fd4975b31,叶校路355弄
,,,,,,,兆地生活广场,嘉定,121.369196,31.258934,32,6019449e7e3a052fd4975d83,"曹安公路1775号, 曹安公路1777号, 新郁路835号, 新郁路807号"
,,,,,,,安亭新镇宾根花园(公寓),嘉定,121.1758756,31.27351615,26,601944217e3a052fd4975c68,"安智路1975弄, 安勇路9弄"
EO4JIUCMJR,四季草堂花园,四季草堂花园,[松江] 四季草堂花园,新站路666弄,121.30965,31.059552,四季草堂,松江,121.3153,31.065128,26,601943bc7e3a052fd4975b34,新站路666弄
MCVDP37OEB,嘉福坊,嘉福坊,[嘉定] 嘉福坊,铜川路2588弄,121.368467,31.256677,嘉福坊,嘉定,121.3752487,31.26171997,34,6019449e7e3a052fd4975d85,铜川路2588弄
,,,,,,,安亭新镇宾根花园(别墅),嘉定,121.180102,31.27215,22,601944227e3a052fd4975c6b,安勇路9弄
FV3YPZU7Q6,志能新苑,志能新苑,[嘉定] 志能新苑,丰庄北路355弄,121.363242,31.250041,志能新苑,嘉定,121.3696991,31.25590128,30,6019449f7e3a052fd4975d88,丰庄北路355弄
AUR4CX7X4V,阳光理想城,阳光理想城,[松江] 阳光理想城,联阳路12弄2号,121.287954,31.025693,阳光理想城,松江,121.293277,31.030048,29,601943bd7e3a052fd4975b36,联阳路12弄
EBIIJQ5JAO,迎春新苑,迎春新苑,[嘉定] 迎春新苑,新源路685弄,121.153499,31.298127,迎春新苑,嘉定,121.16054,31.303356,24,601944237e3a052fd4975c6d,新源路685弄
KFCVIZ3UTT,嘉印象,嘉印象,[嘉定] 嘉印象,曹安公路1930弄,121.3611,31.255131,嘉印象,嘉定,121.367503,31.260486,41,601944a27e3a052fd4975d8b,"曹安路1928号, 曹安公路1930弄"
EQTPED1RAS,盛世香樟苑,盛世香樟苑,[松江] 盛世香樟苑,新站路589弄,121.31078,31.057078,盛世香樟苑,松江,121.31615,31.06455464,26,601943bd7e3a052fd4975b38,新站路589弄
2X8YZS1LD4,紫荆一村,紫荆一村,[嘉定] 紫荆一村,"泽普路99弄,曹安公路5502-5514号",121.167427,31.290357,紫荆一村,嘉定,121.1732287,31.29701711,24,601944247e3a052fd4975c73,泽普路99弄
DBNWGLARUX,东珠苑,东珠苑,[嘉定] 东珠苑,定边路99弄,121.363202,31.257228,东珠苑,嘉定,121.369393,31.26315605,44,601944a37e3a052fd4975d8d,定边路99弄
OCZQBSYSI6,花园二村,花园二村,[嘉定] 花园二村,宝安公路4385弄,121.222455,31.31626,花园二村,嘉定,121.2279763,31.32280522,25,601944257e3a052fd4975c77,宝安公路4385弄
XGNH9YEQWB,新北街227弄,新北街227弄,[松江] 新北街227弄,新北街227弄,121.319292,31.062622,新北街227弄,松江,121.3255759,31.06950465,32,601943bf7e3a052fd4975b3b,新北街227弄
CIDYJSBXWV,迎春公寓,迎春公寓,[嘉定] 迎春公寓,阜康西路318弄,121.155567,31.298689,迎春公寓,嘉定,121.1624158,31.30428032,27,601944267e3a052fd4975c79,阜康西路318弄
ZH20ENPKXW,真南小区,真南小区,[嘉定] 真南小区,梅川路1728弄,121.373323,31.248579,真南小区,嘉定,121.3796567,31.25392941,52,601944a47e3a052fd4975d90,梅川路1728弄
9FT9QOZWAD,莘松绿嘉园,莘松绿嘉园,[松江] 莘松绿嘉园,新中街188弄,121.312253,31.064151,莘松绿嘉园,松江,121.321935,31.069448,39,601943c07e3a052fd4975b41,新中街188弄
EGTH35T781,沁乐佳苑,沁乐佳苑,[嘉定] 沁乐佳苑,震川路68弄,121.160912,31.308171,沁乐佳苑,嘉定,121.1653011,31.31386445,31,601944277e3a052fd4975c7c,震川路68弄
,,,,,,,锦银休闲广场,嘉定,121.365817,31.25847592,52,601944a77e3a052fd4975d97,曹安公路1909号
0MNXSEUM7J,新桥商苑,新桥商苑,[松江] 新桥商苑,新南街250弄,121.318822,31.061834,新桥商苑,松江,121.3247712,31.0679184,39,601943c17e3a052fd4975b43,新南街250弄
,,,,,,,V6时代新源商务楼,嘉定,121.165058,31.297004,44,6019442a7e3a052fd4975c7f,新源路155弄
,,,,,,,晨星安置小区,松江,121.3323152,31.02292687,42,601943c27e3a052fd4975b47,新飞路1999弄
,,,,,,,利金国际,嘉定,121.373485,31.257372,57,601944a77e3a052fd4975d9a,曹安公路1615号
,,,,,,,九城家天下新座,松江,121.312757,31.059123,46,601943c27e3a052fd4975b49,新车公路2号
,,,,,,,新虹桥时代公馆,嘉定,121.2333636,31.32304515,36,6019442b7e3a052fd4975c81,宝安公路4339号
,,,,,,,金沙江路2890弄1-7号,嘉定,121.367066,31.248225,65,601944a97e3a052fd4975d9d,金沙江路2890弄1~7号
JSL80HOAH5,明月清泉南园,明月清泉南园,[松江] 明月清泉南园,新南街555弄,121.310778,31.061437,明月清泉南园,松江,121.3171938,31.06843145,69,601943c37e3a052fd4975b4c,新南街555弄
VCLKC9DHYS,万科湖语森林,万科湖语森林,[嘉定] 万科湖语森林,南安德路766弄,121.170368,31.263622,万科湖语森林,嘉定,121.175879,31.271311,40,6019442c7e3a052fd4975c83,"南安德路766弄, 南安德路680弄"
ZC2LDYCHTZ,海欣别墅,海欣别墅,[松江] 海欣别墅,长兴路99弄,121.278028,31.080469,海欣别墅,松江,121.284547,31.087651,88,601943c57e3a052fd4975b4f,长兴路99弄
,,,,,,,魏玛原墅(公寓),嘉定,121.184454,31.277009,30,601944aa7e3a052fd4975d9f,"北安德路255弄,北安德路355弄"
,,,,,,,芙蓉二街坊,嘉定,121.1663285,31.29718986,40,6019442f7e3a052fd4975c8a,泽普路399弄
Y0QZZG7FD0,金元坊,金元坊,[嘉定] 金元坊,梅川路1680弄,121.374472,31.247801,金元坊,嘉定,121.3810096,31.25302026,69,601944ac7e3a052fd4975da2,梅川路1680弄
,,,,,,,欣德花苑,松江,121.3194221,31.06814568,105,601943c67e3a052fd4975b51,新南街439弄
TPATBRNEXC,三兴苑,三兴苑,[虹口] 三兴苑,三门路743弄,121.481229,31.314101,兴苑,嘉定,121.1771749,31.27617277,40,6019442f7e3a052fd4975c8d,安诚路318弄
ELJHH899SM,中环财富杰座,中环财富杰座,[嘉定] 中环财富杰座,梅川路1988号,121.37263,31.249492,中环财富杰座,嘉定,121.378574,31.25527816,100,601944ac7e3a052fd4975da4,祁连山南路1988号
GYUK0SH68F,上海家天下花园,上海家天下花园,[松江] 上海家天下花园,新车公路2号,121.307473,31.055693,上海家天下花园,松江,121.3117,31.060015,119,601943c77e3a052fd4975b53,车新公路2号
FLTYU67674,兰棠佳苑,兰棠佳苑,[嘉定] 兰棠佳苑,曲惠路520弄,121.148112,31.310845,兰棠佳苑,嘉定,121.154255,31.316753,42,601944307e3a052fd4975c90,曲惠路520弄
I3ZRB454XC,梅川雅苑,梅川雅苑,[嘉定] 梅川雅苑,梅川路1566弄,121.374598,31.248626,梅川雅苑,嘉定,121.380607,31.25434029,100,601944ad7e3a052fd4975da6,梅川路1566弄
RKBQGVQLFA,润景苑,润景苑,[松江] 润景苑,洞宁路655弄,121.275654,31.076704,润景苑,松江,121.285678,31.082406,119,601943c77e3a052fd4975b55,洞宁路655弄
,,,,,,,安亭大厦,嘉定,121.1696591,31.30038126,48,601944337e3a052fd4975c94,墨玉路98弄
EZTKCFYZ5O,家旺新苑,家旺新苑,[嘉定] 家旺新苑,梅川路1493弄,121.374608,31.245757,家旺新苑,嘉定,121.3811019,31.25281883,109,601944ae7e3a052fd4975da8,梅川路1493弄18-65号
ATZKRHIXQM,明月清泉新苑,明月清泉新苑,[松江] 明月清泉新苑,新站路518弄,121.311363,31.059599,明月清泉新苑,松江,121.317769,31.065038,127,601943ca7e3a052fd4975b5a,新站路518弄
,,,,,,,宫宵公寓(嘉定),嘉定,121.1689868,31.29784527,48,601944357e3a052fd4975c96,泽普路292弄
,,,,,,,华轩大厦,嘉定,121.375539,31.258582,116,601944af7e3a052fd4975dab,曹安路1558号
3RU8BHIQUT,晨星四季苑,晨星四季苑,[松江] 晨星四季苑,茜浦路600弄,121.313215,31.045545,晨星四季苑,松江,121.319781,31.051559,138,601943ca7e3a052fd4975b5c,茜浦路600弄
,,,,,,,世昶生活广场,嘉定,121.165945,31.296207,52,601944357e3a052fd4975c98,"新源路58号,新源路66弄"
